subj_id,age,gender,condition,exposure_cond,trial,response,phase,group,set,item_num,item,item_type,item_pair,exposed
2,25,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
4,33,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
5,32,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
6,33,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
7,31,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
10,32,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
16,41,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
17,39,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
18,44,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
20,53,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
21,36,Female,1,interest,1_Exposure_g1_quiz,Not at all interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
30,32,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
33,45,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
37,33,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
38,49,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
39,31,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
40,49,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
42,34,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
46,30,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
49,29,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
52,26,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
54,36,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
56,39,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
63,40,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
66,56,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
69,31,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
70,30,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
71,46,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
74,36,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
75,30,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
76,46,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
80,45,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
82,29,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
84,42,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
89,34,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
92,33,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
96,28,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
99,33,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
100,41,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
102,40,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
104,61,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
107,40,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
116,29,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
119,31,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
132,46,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
133,58,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
136,50,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
139,67,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
140,42,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
148,59,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
151,47,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
153,37,Male,1,interest,1_Exposure_g1_quiz,Not at all interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
159,46,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
160,57,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
161,32,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
163,55,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
166,44,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
168,49,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
175,58,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
184,71,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
185,61,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
187,27,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
189,29,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
191,47,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
196,36,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
198,54,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
204,59,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
205,41,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
208,31,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
212,69,Prefer not to say,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
213,57,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
215,45,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
217,41,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
221,27,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
223,37,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
232,27,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
234,40,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
236,32,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
237,38,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
239,45,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
244,23,Male,1,interest,1_Exposure_g1_quiz,Not at all interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
250,30,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
257,32,Male,1,interest,1_Exposure_g1_quiz,Not at all interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
258,55,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
265,49,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
266,33,Female,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
267,30,Male,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
270,47,Female,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
272,37,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
276,47,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
279,37,Male,1,interest,1_Exposure_g1_quiz,Interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
280,37,Female,1,interest,1_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
281,28,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
286,51,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
288,30,Male,1,interest,1_Exposure_g1_quiz,Slightly interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
291,30,Female,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
292,31,Male,1,interest,1_Exposure_g1_quiz,Very interesting,exposure,1,1,1,nobel_A,A,nobel,TRUE
2,25,Male,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
4,33,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
5,32,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
6,33,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
7,31,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
10,32,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
16,41,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
17,39,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
18,44,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
20,53,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
21,36,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
30,32,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
33,45,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
37,33,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
38,49,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
39,31,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
40,49,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
42,34,Male,1,interest,2_Exposure_g1_quiz,Not at all interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
46,30,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
49,29,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
52,26,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
54,36,Female,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
56,39,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
63,40,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
66,56,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
69,31,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
70,30,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
71,46,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
74,36,Female,1,interest,2_Exposure_g1_quiz,Not at all interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
75,30,Female,1,interest,2_Exposure_g1_quiz,Not at all interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
76,46,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
80,45,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
82,29,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
84,42,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
89,34,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
92,33,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
96,28,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
99,33,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
100,41,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
102,40,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
104,61,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
107,40,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
116,29,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
119,31,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
132,46,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
133,58,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
136,50,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
139,67,Female,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
140,42,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
148,59,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
151,47,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
153,37,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
159,46,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
160,57,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
161,32,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
163,55,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
166,44,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
168,49,Female,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
175,58,Female,1,interest,2_Exposure_g1_quiz,Not at all interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
184,71,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
185,61,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
187,27,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
189,29,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
191,47,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
196,36,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
198,54,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
204,59,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
205,41,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
208,31,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
212,69,Prefer not to say,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
213,57,Female,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
215,45,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
217,41,Female,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
221,27,Male,1,interest,2_Exposure_g1_quiz,Not at all interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
223,37,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
232,27,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
234,40,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
236,32,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
237,38,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
239,45,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
244,23,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
250,30,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
257,32,Male,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
258,55,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
265,49,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
266,33,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
267,30,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
270,47,Female,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
272,37,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
276,47,Male,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
279,37,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
280,37,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
281,28,Male,1,interest,2_Exposure_g1_quiz,Slightly interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
286,51,Male,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
288,30,Male,1,interest,2_Exposure_g1_quiz,Interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
291,30,Female,1,interest,2_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
292,31,Male,1,interest,2_Exposure_g1_quiz,Very interesting,exposure,1,1,2,circumnavigate_A,A,circumnavigate,TRUE
2,25,Male,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
4,33,Male,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
5,32,Male,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
6,33,Female,1,interest,3_Exposure_g1_quiz,Not at all interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
7,31,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
10,32,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
16,41,Male,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
17,39,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
18,44,Male,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
20,53,Female,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
21,36,Female,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
30,32,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
33,45,Male,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
37,33,Female,1,interest,3_Exposure_g1_quiz,Not at all interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
38,49,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
39,31,Male,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
40,49,Female,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
42,34,Male,1,interest,3_Exposure_g1_quiz,Not at all interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
46,30,Female,1,interest,3_Exposure_g1_quiz,Not at all interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
49,29,Male,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
52,26,Male,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
54,36,Female,1,interest,3_Exposure_g1_quiz,Interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
56,39,Female,1,interest,3_Exposure_g1_quiz,Slightly interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
63,40,Female,1,interest,3_Exposure_g1_quiz,Somewhat interesting,exposure,1,1,3,grandcanyon_A,A,grandcanyon,TRUE
